500;1000;1500;2000;2500;3000;3500;4000;4500;5000;5500;6000;6500;7000;7500;8000;8500;9000;9500;10000;11000;12000;13000;14000;15000;16000;17000;18000;19000;20000;21000;22000;23000;24000;25000;26000;27000;28000;29000;30000;31000;32000;33000;34000;35000;36000;37000;38000;39000;40000;41000;42000;43000;44000;45000;46000;47000;48000;49000;50000;51000;52000;53000;54000;55000;56000;57000;58000;59000;60000;61000;62000;63000;64000;65000;66000;67000;68000;69000;70000;71000;72000;73000;74000;75000;76000;77000;78000;79000;80000;81000;82000;83000;84000;85000;86000;87000;88000;89000;90000;91000;92000;93000;94000;95000;96000;97000;98000;99000;100000;101000;102000;103000;104000;105000;106000;107000;108000;109000;110000;111000;112000;113000;114000;115000;116000;117000;118000;119000;120000
;0.0006561279296875;;0.002471923828125;;0.0053863525390625;;0.0095977783203125;;0.0179290771484375;;0.0254669189453125;;0.03515625;;0.0473785400390625;;0.0622100830078125;;0.081512451171875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;0.0007171630859375;;0.00372314453125;;0.0086822509765625;;0.0153656005859375;;0.0246429443359375;;0.0321502685546875;;0.043212890625;;0.059906005859375;;0.0743408203125;;0.0832061767578125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;0.00067138671875;;0.0038299560546875;;0.008575439453125;;0.0107879638671875;;0.016021728515625;;0.02423095703125;;0.0350189208984375;;0.046600341796875;;0.064697265625;;0.081268310546875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;0.000640869140625;;0.0037841796875;;0.008575439453125;;0.0116424560546875;;0.01605224609375;;0.025604248046875;;0.032745361328125;;0.047119140625;;0.0621490478515625;;0.0820770263671875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;0.0006256103515625;;0.0026092529296875;;0.0053558349609375;;0.0135040283203125;;0.0236663818359375;;0.0325927734375;;0.0388946533203125;;0.0457916259765625;;0.062835693359375;;0.0813446044921875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;0.0009765625;;0.00244140625;;0.0074920654296875;;0.00958251953125;;0.0218505859375;;0.0235595703125;;0.03594970703125;;0.045806884765625;;0.0626373291015625;;0.083251953125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;0.0006256103515625;;0.0023651123046875;;0.0056915283203125;;0.009490966796875;;0.0234375;;0.02374267578125;;0.0440521240234375;;0.049591064453125;;0.0662689208984375;;0.0888214111328125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;0.0009613037109375;;0.003265380859375;;0.007110595703125;;0.010467529296875;;0.018585205078125;;0.02685546875;;0.035064697265625;;0.0487823486328125;;0.0617523193359375;;0.0800628662109375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;0.000823974609375;;0.0023651123046875;;0.00543212890625;;0.0113983154296875;;0.01678466796875;;0.0311431884765625;;0.03765869140625;;0.049041748046875;;0.06719970703125;;0.084503173828125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
